10218.692457999998 -0.17885582426626714 0.0015032479671425083 rv_G9 rv_G9 rv  
10219.863242 -0.26549960675856643 0.0017289286165356116 rv_G9 rv_G9 rv  
10220.738549000002 -0.24249794936102217 0.002471265422576974 rv_G9 rv_G9 rv  
10221.758632000005 -0.23809770264200955 0.001087201985245781 rv_G9 rv_G9 rv  
10222.722440000005 -0.27222332393031967 0.001588998737166119 rv_G9 rv_G9 rv  
10222.856568000003 -0.27606811832894745 0.0014292103776714295 rv_G9 rv_G9 rv  
10223.686118999998 -0.20161693171369957 0.0019608609063270195 rv_G9 rv_G9 rv  
10226.718540000002 -0.23351697777366776 0.0020968140835593307 rv_G9 rv_G9 rv  
10227.68821800001 -0.2627231439749048 0.0042197933439942 rv_G9 rv_G9 rv  
10227.765146000005 -0.26817316507517147 0.0021429278668850284 rv_G9 rv_G9 rv  
10227.871029000002 -0.28989846768467115 0.003751051417042714 rv_G9 rv_G9 rv  
10230.848122000003 -0.24758199659584912 0.0013774595647549877 rv_G9 rv_G9 rv  
10231.867013000003 -0.21102461442380915 0.0018152528083209742 rv_G9 rv_G9 rv  
10233.799754000007 -0.3003103543604312 0.0017268442707191268 rv_G9 rv_G9 rv  
10233.811353999998 -0.2911331758041003 0.001723954245184596 rv_G9 rv_G9 rv  
10234.821358000001 -0.11362869666559085 0.001701359580884134 rv_G9 rv_G9 rv  
10234.834256000002 -0.11900133290027261 0.003248696286497181 rv_G9 rv_G9 rv  
10236.654106000002 -0.1962737929727631 0.0016147130779931023 rv_G9 rv_G9 rv  
10238.67903900001 -0.3622491112397135 0.0019272510133240945 rv_G9 rv_G9 rv  
10238.760445 -0.3619722285331711 0.0014455535022738775 rv_G9 rv_G9 rv  
10242.826033999998 -0.24042238135052799 0.0016633882648330964 rv_G9 rv_G9 rv  
10243.804330999992 -0.3812949051545247 0.001548639077208007 rv_G9 rv_G9 rv  
10246.763525000002 -0.17024166824136575 0.0017682132703685282 rv_G9 rv_G9 rv  
10247.788037999999 -0.22638760757493476 0.0023450343365891573 rv_G9 rv_G9 rv  
10249.787129999997 -0.04373628280619734 0.0022039970536975985 rv_G9 rv_G9 rv  
10251.599082 -0.20602840038082296 0.003342696933492792 rv_G9 rv_G9 rv  
10253.763412 -0.3357824395008192 0.001302849030812423 rv_G9 rv_G9 rv  
10256.807409000001 -0.21233592956376826 0.0017731059136914052 rv_G9 rv_G9 rv  
10259.722247999998 -0.1735255226214574 0.0017493017389925817 rv_G9 rv_G9 rv  
10261.576222000003 -0.2591887850736398 0.002507999226346121 rv_G9 rv_G9 rv  
10262.825727000003 -0.1632933412177434 0.00180642650086561 rv_G9 rv_G9 rv  
10263.626838999997 -0.23996531543714866 0.0015153456267934678 rv_G9 rv_G9 rv  
10265.833142000003 -0.20777033843900156 0.0016723646879535552 rv_G9 rv_G9 rv  
10266.820717000002 -0.2320405571099815 0.0017877470090722329 rv_G9 rv_G9 rv  
10267.837351000002 -0.17640760104382536 0.001690210189827994 rv_G9 rv_G9 rv  
10268.688970000003 -0.206852628734931 0.0015233085730913375 rv_G9 rv_G9 rv  
10270.589919999999 -0.14973655663099042 0.002243374475578249 rv_G9 rv_G9 rv  
10271.66165500001 -0.2604300502329155 0.0017603501924327923 rv_G9 rv_G9 rv  
10282.531863999997 -0.21741689385662713 0.0019111740917587424 rv_G9 rv_G9 rv  
10283.79600599999 -0.16146858750264526 0.0014855610137496067 rv_G9 rv_G9 rv  
10284.675514000002 -0.3444642136827206 0.0019756108993908366 rv_G9 rv_G9 rv  
10287.685487000002 -0.20630467725116203 0.0021823529152482915 rv_G9 rv_G9 rv  
10288.597841000003 -0.15531913774653586 0.0026501312445104874 rv_G9 rv_G9 rv  
10289.694969999997 -0.31698937607013156 0.00155412346833847 rv_G9 rv_G9 rv  
10290.797005 -0.12493606340153772 0.0017154325343623285 rv_G9 rv_G9 rv  
